age,anciennete_annees,salaire_mensuel_k,heures_travail_hebdo,score_performance,absences_annuelles,niveau_etude,departement,sexe,churn
62.477420726737336,57.658782296520485,77.8179890877106,70.58336423211705,75.04287853384272,58.586198843979034,Medium,Tech,Male,Yes
45.65503772567684,36.96860323744055,59.04535752910927,56.07212484508116,67.37253252313496,86.7718496318434,,HR,Female,No
55.99928729996205,63.491021107431436,68.34751326324883,60.98204973058366,52.53104308654445,76.11129375296512,Low,Tech,Female,Yes
52.673923140719026,61.50450092536139,48.46649489404041,55.153452151527375,,71.53228423233288,High,Sales,Other,Yes
42.48208949904816,55.819955564135604,57.15844902071203,36.62493558602621,66.73987504183151,98.65407771999973,Low,Finance,Other,No
55.863640187550935,52.65592199683678,51.950335191474394,65.99886954409213,87.68169293059783,70.38732949501693,Medium,Tech,Male,No
49.178488216074314,49.04338705956508,50.51083479175163,59.19351697446049,73.26855400610437,80.30894314215949,High,Tech,Male,Yes
49.62963202951588,52.58502554129221,47.71556168734237,77.02451247983072,66.44025915614168,78.24036442706533,High,HR,Other,No
52.010990467149675,29.376663412046895,70.48707126416564,60.452052826223074,54.1757202597636,80.51964259331828,Low,Tech,Male,No
40.81348053515802,57.332161312635016,50.75534011870445,59.71702953337021,58.13663572890145,73.80380375631229,Low,Sales,Male,Yes
,66.40149038521267,53.05399630836855,46.63640216229602,70.1602528229516,59.674817231703365,Medium,,Male,Yes
64.12220555415429,52.81954104607626,58.17431025620459,66.28617450404967,64.40453714710532,,High,Sales,Other,No
55.51485376040468,53.03533416571903,54.47079162632698,72.96701927070742,53.76617470058757,68.70787850470558,Low,Finance,Female,Yes
47.90976742713975,59.82248952680657,61.56693728246525,73.4310533232324,80.90183471020447,73.31699576828358,Low,,Other,No
,52.15124506630329,64.71542380418205,,,83.22066078032528,Medium,Sales,Other,No
48.273727000591805,46.775800676177994,67.14609790636618,74.32434870954667,78.28058814893309,76.09571580077858,Medium,,Other,Yes
34.74343685429905,55.2538842054241,50.754358856219,73.81146720813369,62.88537805916295,,High,Tech,Female,No
54.68774256075024,59.32959825360696,63.131321400131554,70.8431416643531,53.28830227505935,71.30681229841811,Medium,Finance,Female,No
65.13449743242131,55.858930062933304,52.04442932059118,60.82569618010568,75.0458181447739,91.92346572463205,High,HR,Female,No
48.147123411222914,,,51.26597111030251,99.35657902327779,80.20756120358712,High,Sales,Female,Yes
47.19324923133226,75.89538721694774,52.47564762646965,69.91505647246784,88.01430099266489,72.36692193122084,Medium,Tech,Female,Yes
,55.07063158628176,65.02784426895194,44.365968475205456,66.52813504887737,76.39028686953125,Low,HR,Male,Yes
53.42725346377704,33.64325786021304,69.32191564260384,64.07055793386412,68.04301468853099,,Medium,Sales,Female,Yes
50.28318376130461,65.76007138598598,56.40370327547538,55.06641300418049,49.496425427158,80.10124361250075,High,Finance,Male,No
63.14914453584048,61.227112239002686,59.77721020816287,72.21903485438142,78.53201545051554,76.5809487586681,Medium,Finance,Female,No
43.90487797840717,49.41698246053969,71.21857856230471,66.54493665595251,68.06294620195038,84.57304822593531,High,Tech,Other,No
51.36535331082737,48.49976065593102,59.2433439567417,59.67274501783096,71.49341911059881,68.35348902497938,Low,Finance,Male,No
,53.441018220633325,59.225565392740066,47.57778307364725,57.57753466450771,72.4106120342161,,Tech,Other,No
35.59949117405706,46.71502975219754,52.87826135823956,64.05175768719128,67.88615770182031,71.28220988476511,Low,Tech,Female,Yes
67.95877673095522,,66.81359510442948,62.84390421431978,56.494440356570166,57.060788868080365,High,HR,Other,No
56.74819492166604,36.18150954502361,44.833574505792086,57.90211007766465,70.75694940005093,63.034420713833136,Medium,HR,Male,No
50.81829358547565,46.695555934434346,47.929783521427844,77.06608154863915,83.22744466885135,63.09083494026273,Low,HR,Male,No
54.94030186282739,48.41883510924743,57.11451304124295,69.60271624982303,,71.36868353182922,Medium,Finance,Male,Yes
38.803301053738565,49.17241342388418,63.215932113392384,58.67119725115208,67.95123336135283,72.27066679774487,High,Tech,Male,No
47.02436496640008,56.647608412365166,68.46770775216494,71.18886298023153,64.25899324716401,70.1574164806917,Medium,Finance,Other,No
47.558433647093516,,60.41325632270618,63.89187439720912,54.17776833253522,66.97800591964821,High,HR,Other,No
46.506832038818025,71.85014278708509,51.71803727034765,64.50119845871882,70.43040870850388,66.16131104859271,,Tech,Other,Yes
55.43600154594432,57.62561329001925,47.97850473923911,74.61987189071841,68.61487755392776,101.4201191049262,Medium,Tech,Male,Yes
65.94505063224972,53.96745239850953,,59.85217325085258,77.46611364602157,60.223875930805555,High,Sales,Female,No
53.996879517526416,49.97025229448657,66.95402474550299,45.63247297497535,77.55665838744315,82.84146416353498,High,Sales,Other,No
62.00413907944426,57.07267329398944,82.71449745422797,75.80056059139311,51.07237822409948,83.80065962957342,Medium,HR,Female,Yes
41.15197285973099,67.35811620006939,61.31065186215849,67.2327083592026,85.88940328444083,70.73195805064742,Medium,Tech,Female,No
66.07345576019992,63.26047171441506,47.23695583461664,62.27455278638191,81.8398744319689,72.18835957535443,High,Finance,Male,No
67.72251596669744,42.414950893246655,,84.45195074276933,86.6992278140464,48.254328718458595,Low,,Male,No
66.77700814076441,55.142730678364344,70.07443973195198,79.35087399222235,56.02194521575703,68.68597444433442,Low,HR,Female,No
49.374068721004775,,67.76027913843475,55.33753680246746,60.048260401007624,61.795065565949685,,Sales,Male,Yes
44.19476550195277,63.69156064389273,61.75286778933924,59.19983667346315,50.326749357740056,62.92240607456648,Medium,Finance,Other,Yes
49.96625542589048,48.87763265492249,60.511979018810855,69.12998912137797,56.17982431307563,61.29973372635571,Low,Sales,,Yes
60.09817089342634,48.83638591960523,43.687241845390545,62.82868925053798,,79.4848545419644,Low,HR,Male,No
43.98632356048786,75.24309623286852,82.81651836538842,77.84095793948117,75.56022096842291,68.26209894340523,High,Tech,Other,Yes
64.20504247989855,65.00582318042979,,61.34494063014734,,61.18408281536419,High,Tech,Female,Yes
58.08057798281145,,70.69771454983851,60.115239198896404,67.69413601476387,72.76527494763062,High,Sales,,Yes
51.33540904782282,37.741932712094034,51.38296929743742,85.93197932209945,63.58918733461645,76.13456040056552,High,Sales,Female,Yes
57.42095372009307,55.327969954115865,71.05900424357309,,78.42297327013902,79.3945269045799,Medium,Tech,Other,No
63.82158991037527,54.11637040794665,65.0826863967459,61.06947242938599,59.35779993182651,79.50962634776477,Medium,Finance,Male,Yes
55.524899544171475,55.19147777415752,41.168497919414165,49.34351968394404,66.63104873214861,,Low,,Female,No
70.1020453876635,50.891857120454155,72.28980502489063,74.9611821491113,,71.1345838410224,Medium,Sales,Male,No
50.436024463724536,52.94140569119659,70.01824853681937,65.15182942540433,88.88436939614257,74.67952505836287,High,HR,Other,Yes
28.273304539859637,59.99864123740372,62.810092502818065,69.09636118683994,78.56737421470459,89.34309669352076,High,Tech,Female,Yes
53.38483843461691,48.42165446147863,61.49363482271189,72.03440133138895,61.2415759350489,69.5491277000441,High,Sales,Female,No
56.628812686674124,72.4958390420542,61.45521197768241,51.43064430300424,63.98055558064823,56.00329719141119,Medium,HR,Female,No
52.076876871631114,56.150260791474174,54.42576946891679,60.875861817835194,66.00121761331629,49.93428429463283,Medium,Tech,Female,Yes
33.07043185804615,38.923389728819416,45.33214809384323,64.90711438432184,56.98412017196669,73.42975171555292,High,HR,Female,Yes
24.089577078550903,57.61250531233856,58.34368589682368,72.1587274469096,78.94910556026825,72.64726090027561,Medium,Finance,,Yes
72.9889812361925,52.751440181919214,59.51102816525894,64.55106969877463,,63.85177812647586,High,Tech,,No
43.080919301187556,54.707371863150215,30.088640290992767,69.28186247810577,56.653893930897674,86.65916520255223,Low,Sales,Other,No
49.803622010733186,59.25887206193036,67.12712028861331,75.97300187543709,80.2944055592704,60.69168798375328,Medium,HR,Female,No
,43.48985916380493,61.784766638853895,54.1387370081859,72.0228040762122,80.18218950445412,Low,Tech,Male,No
42.980083121932445,69.84116028535965,52.27340554729176,69.9406391897552,81.59839966388344,,Low,HR,Other,No
50.6447441481012,,71.03877343316258,57.37480760853402,71.98393517177486,70.0843806098107,Low,Sales,Other,Yes
53.67287313401341,47.57515767461616,48.003024716346914,80.92669998282884,71.35859424081657,64.5516368609693,,Sales,Other,Yes
53.02635465239033,43.19187184691155,40.906439124927076,56.192459103972695,67.26270747833239,86.71810143273845,Medium,Tech,Female,Yes
38.20960208840198,58.35058029084117,66.03094684948833,54.62933926430004,64.35803820139513,75.16124787900472,Medium,Finance,Other,No
61.73473857485325,68.81454078690487,53.858774349916835,67.23153054747696,63.66768603285023,73.71736519516169,,Tech,,Yes
35.3562511979018,49.910363742925014,61.70463770996571,62.784867370478764,63.13284656996704,58.050265614833876,Low,HR,Other,Yes
53.64961002466225,49.867864335284146,62.51473608940512,61.27324416048025,75.19358745637888,64.68974724852693,Low,HR,Other,No
60.53152853332904,47.48030668261181,51.515713658091855,61.743889478514966,57.35993832052636,73.93805909960247,High,Sales,Female,No
62.897527540827454,59.996851103029336,60.188190497405984,49.48487750941071,59.6369075262623,68.01738151248608,High,Finance,Female,Yes
61.081828167375164,43.10588107132672,52.70397530192591,64.37360422672765,74.00235855526775,66.046456263408,Medium,Finance,Other,Yes
70.574954697117,57.11283692279473,70.0713333647316,77.9127383901588,67.23328228280855,68.92176107384375,High,Tech,Other,No
50.59630369920174,47.075800790000386,55.863944665783556,65.18016872044447,52.04356827369985,65.57939816425755,Low,HR,Male,No
54.47708560017315,57.2323891412916,48.93706487588366,66.86416169744047,75.03090368623747,95.53818690086595,Low,Tech,Female,No
61.88393273448084,46.94129933503811,58.12670981593625,63.03719348612063,79.67826024025204,78.21291470757387,High,Sales,Male,No
59.92042349536523,45.01939372685587,50.620744234636014,51.343825958098506,66.87331554267642,,Low,HR,Female,No
50.96120776940983,47.91593233089537,63.49800024567907,52.82717307779521,56.04551495244928,70.89481517270269,Low,Sales,Other,No
61.894704889246405,56.01856295261987,69.51549770574043,64.44079551477788,74.79507548001608,85.8990495909083,Medium,HR,Female,No
57.78361076166638,60.70612997219531,71.80640912452145,55.41221543813225,77.03142542220004,87.27273822081263,Low,Tech,Female,Yes
68.99881934895215,55.23903043284955,73.52202678867144,60.15881505415182,72.98797780321762,75.32396213683579,Low,Sales,Other,No
44.672991603380886,64.18454443942414,51.8759765106258,61.96649932522866,66.46314240432994,81.9593210094085,High,Sales,Other,No
61.05525932957984,79.12615421612915,55.16438516153463,58.923536546265275,56.19401294100349,73.85527628201137,Medium,Finance,Other,No
,61.045153263553665,48.21959132623619,59.619522415098615,59.214872586354026,76.25886530576658,,HR,Other,Yes
47.90676322848134,69.48499229892926,49.7597140911362,71.46006187114551,77.39675468117834,85.98484876051819,High,Sales,Female,No
59.9831089814796,55.95344199441308,71.91707497107065,73.61436525632806,73.59738975126788,68.4704984416792,High,HR,Other,No
49.5228864385802,63.62393472382759,62.887236628250236,53.76505966760402,68.52794721314403,78.92913510548216,Medium,Sales,Male,Yes
49.724850949493636,47.904201452508275,63.30851304615578,54.598062801841024,86.89188933651678,77.80045342697404,Medium,HR,Male,No
42.69069960058081,,,,72.32868087426898,65.8935491281751,Medium,HR,Other,No
71.57308213265503,58.437878815498856,62.12574030632215,58.331512830484364,60.91230329192027,69.84829100907982,Medium,HR,Male,No
43.62260015748684,64.69457200526736,53.92124739324182,63.500592809208904,64.38157900648301,65.78548976571079,Medium,HR,Other,No
46.968202171657246,46.20185646497946,61.450637459593814,69.73407415712467,68.09553814070783,68.19505952235953,High,Finance,Female,Yes
46.37559058596868,,44.85529690819233,55.0830333655969,77.43651775540174,76.80071037695981,High,Sales,,No
54.28307097207649,47.15238091872297,48.85953549838007,81.16300042721917,52.57052469513335,92.98480087138117,High,HR,Male,No
47.05050321707972,,67.35621997245747,65.45491476330751,,66.0640498628088,Medium,,Male,No
28.011940433799182,53.94051645695864,,72.60846654311477,81.22374218703159,51.859559339998945,High,Sales,Male,No
44.29253706250524,,54.86803635486604,63.48700779767478,93.43654052812624,57.01785260590893,High,Tech,Other,Yes
34.374541431134574,63.58451116656666,62.24339656778083,79.5211769918256,72.73118434293644,77.18388987544174,Medium,Sales,Female,No
49.846901508270044,44.706284918179286,48.46667596794255,68.07403569719689,69.53738782733657,83.98359568346986,Low,Finance,Male,No
50.438114719791095,69.19603004513637,51.53149033874635,83.68817840543853,65.71152074393926,60.73981882879548,Low,HR,Other,Yes
49.59842049355657,53.05091719647319,41.79396699451483,85.15275110460641,67.05544242411966,78.37955554145026,Low,HR,Other,No
,46.328697842890996,52.90558997572453,66.81251162602051,73.51165467627084,85.2003650690209,High,Finance,Other,Yes
43.48581996385552,52.35485158689389,,60.19166210488021,48.95250494280985,96.78562173991662,,HR,,No
40.960923585352106,58.19651825918977,56.21992100981783,45.044682195482615,64.52094695793065,84.68769895681353,Low,Finance,Male,No
51.70416222375488,48.39678860526553,77.96360822926964,61.82649507757465,77.70802219987971,74.54877109675948,Medium,Finance,Male,Yes
51.46713686433323,70.98647170504717,77.24696649761108,72.10549102297786,58.79952577530128,85.81514086299741,High,Tech,Male,No
63.17115067339866,43.24405394375148,56.39960731243017,79.81960768436537,69.45221639661175,83.33157766629435,Low,Finance,Other,No
49.939290884601064,55.85318142565024,,,55.038411868353506,80.05557853215008,Low,Tech,Other,Yes
60.39904687396076,41.73952313917962,50.35462205089809,85.4206965292788,47.50567545799236,75.64505972862571,High,Finance,Male,No
41.607903326609936,54.56523050186138,64.18205755887972,74.45869643684145,,76.37661940868045,High,HR,Other,No
36.40143859020081,,55.83805595114746,,65.03468264518031,73.23866496449021,Low,Finance,Other,Yes
48.328819196831454,52.41203937332897,39.158870605014116,78.93454527524432,53.114948119315,59.28847648882117,Low,HR,Female,Yes
53.74056569847572,54.87911052153945,70.5811832508715,54.083748278408976,55.17015568017582,78.01873380721011,High,HR,Female,Yes
55.36652752527286,56.76820872139398,65.69760357198646,75.71929865211797,66.02676747448638,66.85989330708445,Low,HR,Male,No
40.016459592612094,56.085597057765234,76.25958915362062,68.79767636040896,62.41234742064625,,Low,Sales,,No
50.884068862918475,41.489256337919784,65.0024046943657,71.57763176150374,67.72893992219073,62.7677976993807,Low,Tech,,No
,61.29529584221811,63.22082310766986,52.30001402606124,70.29430591677553,83.19739717258095,Medium,HR,Female,No
41.53038651681672,38.568111888458326,51.033577726847916,67.43530204186345,73.2557781678707,77.5760085739813,Medium,Sales,Male,No
64.76540349725896,51.72105283487082,64.2548993324023,63.95657207013108,81.21861504794252,61.54985516069331,,HR,Female,No
65.79572145730712,44.096009225571535,72.4689171553472,53.238266634452195,70.84505145692863,73.90976580036536,Low,Sales,Male,No
53.2876241030348,62.18185725707934,55.8850685543782,81.56208252057296,70.97827174707923,60.449453949094476,High,HR,Male,Yes
31.104592690544692,51.11481546911114,61.05753791271481,66.9157739619409,56.2616517510134,68.6141417485497,High,Sales,Male,No
45.10560557481778,42.65651128120078,53.931348221428244,46.56206416519254,61.47613233925897,81.72293408040402,Low,Sales,Female,No
45.683796872819514,52.36551783917751,59.16282040150788,67.51316648238102,,69.50210640361966,High,Tech,Other,No
60.88748619704186,59.826878872092124,48.261200355910276,76.44293068559939,63.883662633054406,77.83053162258653,Low,Tech,Female,Yes
40.77589815501497,49.61158143807262,68.20158186755485,54.4489232451955,98.24330591003047,76.2428569485085,Low,Sales,Male,No
49.61491530499293,56.52354872033722,,67.99647687837349,61.87176409663435,71.43907951380945,Medium,HR,Male,No
54.137990974514985,53.18775826781897,66.95202900084,76.78512689798423,60.71207918547541,93.79874549421008,Low,Finance,Female,No
52.935579321666296,52.00323351993213,63.207857259326836,73.08919269392719,66.55936043295773,96.4300705458491,High,Finance,Female,No
,49.494631505084165,58.14154247807253,78.11167497802624,79.56295002091346,74.04888352299234,Low,Sales,Female,Yes
61.8703030556038,62.84604287898024,53.878330828451794,63.6268903421112,65.63844558492515,76.47755907400129,Low,Finance,Other,No
53.319803305690144,61.25508016831036,92.43092969594733,88.88371992870438,74.50495723778035,85.48399887813541,High,Sales,Female,No
50.519458858072994,,64.19609972024118,67.2155847362421,87.04102078059118,66.2880696999237,High,Sales,Female,Yes
49.34249738927012,,69.85449685615218,66.72254386411038,68.56741084635807,79.03274563037172,Medium,Finance,Male,No
51.910990680199035,53.92697855995771,44.82826303328321,81.14778790709852,76.44518491645292,66.06253980916286,Medium,Finance,Male,No
45.52678104341249,69.0336997012519,51.65676954508418,58.32810915222495,73.27811073574124,78.73533683411769,Low,Tech,,No
49.77131937701118,41.32862193539754,47.42131844091112,63.422530167685146,55.63746135071882,65.75937192658935,High,HR,Other,No
36.555494889657226,62.08214423256557,42.96128413173281,62.9747577293517,78.68772500590771,72.63551163264141,Low,Tech,Other,Yes
54.5353430151398,60.91814133741378,74.94938227453235,77.71892421938657,74.53585523509219,75.34807540499833,,HR,Other,No
45.7069777548274,54.382358001398714,39.24411990921467,54.04729481157195,70.29190503935567,83.24102896855706,,Tech,Male,Yes
51.32969674146876,44.27256974260193,58.053027038833186,61.535734939931004,75.87391699806012,81.44123767850108,High,Sales,Male,No
53.30880232214457,53.724508796224654,66.03247500571393,75.75343401956897,60.342173671360406,69.30301037074268,Medium,HR,Female,No
38.964106827842286,55.067998445599976,65.15628088443957,61.57121138442436,70.15697795957759,83.76714186386116,Medium,Sales,Other,Yes
40.254706953293585,70.63413358832108,60.39447048240739,64.61257105010456,88.98734981355238,72.09546083772211,Medium,Finance,Other,No
59.98010109859652,58.76409526097517,52.93107432012651,49.997781385530644,80.2876899142348,69.12143695092,Low,HR,Other,No
50.297561394957455,55.21311648671942,63.01107339191742,54.84121173010021,77.39180494701569,68.5063518038612,Medium,HR,Other,No
52.01159655872839,39.64427876792894,62.6477531097798,55.499365025338726,65.0232747657096,65.74607742357044,High,Tech,Male,No
54.84732817294475,57.96575545140762,65.96441137581752,49.55062653323242,62.59509893667841,59.31855686579949,,Finance,Female,No
66.15375689469442,44.91445315923792,59.353113949674814,73.22782780834002,56.8103150169749,84.36056167936016,Low,HR,,Yes
47.753668500029754,52.333476707655855,68.93697689389111,57.8395656372416,72.13808793941064,86.67120788003297,Low,Tech,Male,No
46.94775295645332,48.82746813453077,,76.2790899325357,67.79461770843463,69.71053237275301,High,,Other,No
50.14688194729197,41.18955396846225,49.39394933603399,70.44220352340346,64.99802182904004,51.19260894476503,Low,HR,Female,No
50.82283989275424,52.88869761172305,63.93797298216251,61.02320306385396,76.27606297561832,62.50179660410636,High,Tech,Male,Yes
61.172958315881274,68.74438093170818,77.47363197915558,58.88614752611372,56.1070126978901,83.58139070934016,Medium,Tech,Male,No
54.36323669674032,56.83849544753695,56.114792248169906,61.8176247225738,57.654880015776044,76.16578512012464,Medium,HR,Female,Yes
46.08241850956178,57.60442263333556,48.569806879262714,69.80260501405925,63.58885739775355,78.69016437825167,High,Sales,Male,Yes
44.488142836714665,64.68184660532862,53.72686554048697,51.474913105592776,75.33207317899313,62.89839497019115,Low,Finance,Female,No
56.153674840130535,69.81663402462598,42.13624534645314,61.96435674734085,,,Low,HR,Male,Yes
54.098186569285126,57.49308595641729,58.59624941094663,,66.56794073156962,72.50630374827519,High,HR,Female,No
54.40014450053332,81.44343347017035,68.76046792529795,65.60085994615163,65.40235384169523,91.73441885622985,High,Tech,Female,Yes
65.28468426412532,58.90695920928144,47.07374652847737,61.491505699235255,64.29685932213533,79.91445510894403,High,HR,Other,No
,53.65720837813696,60.18401630783438,67.97244273380124,86.0757830639951,85.97220191606438,Medium,HR,Male,No
42.43204911430539,68.40461051790348,34.677539147803145,73.46882103884914,70.06273156184419,88.3696907355596,Low,Sales,Other,No
55.82097703468616,84.85259002603411,35.06729179669922,75.74333004770244,63.38458557484708,74.25073443881553,Medium,Sales,Other,No
47.75234598107316,,58.63004510557542,59.3923909302014,70.3402958634668,67.79029891530104,Low,Finance,Male,No
61.48637349428715,58.891591956679285,73.31339061988403,55.15465949518032,80.23056555252239,77.45038664315406,Low,Finance,Female,No
56.81500697372624,47.03974143196511,42.14133508065889,67.12093353074175,50.50628244677577,72.41824861968566,High,Finance,Female,No
57.46253566027221,43.73232531090195,48.69930660959642,50.93184990502462,58.46507574015216,46.00486120131518,Medium,Finance,Other,Yes
70.88374704780728,46.303369187253054,76.4948089432392,78.5107289241314,72.48325142515883,63.66578981707377,Low,HR,Other,Yes
65.73986763290033,82.59660038911078,64.46872500802698,74.56703186385658,93.9436190058245,75.69337161715347,High,Finance,Female,No
57.94264679621827,55.382379949600285,57.0251779912615,59.0358859203112,69.97213889333099,73.66996836069936,Low,Finance,Female,No
46.908835357974986,59.62591292853951,65.54057771115907,68.63970630852738,70.78964045668084,,Medium,HR,Male,Yes
51.28104414910789,60.935567222808615,40.87745024580223,61.02804683854012,85.28747850540908,84.7571337766925,Low,Sales,,No
56.48709887589643,51.29988970117872,99.26237706436326,,69.90155191349616,85.06730071227065,High,Tech,Female,Yes
43.48643106208171,57.634872153310596,,57.38644730191059,67.78111728707731,66.01972773675541,Low,,Other,No
63.01741289398798,52.69599285794233,51.83782755458035,58.13720864244915,83.51015752487001,74.75601432763844,Low,HR,Female,No
56.42722759867544,,51.75485838472326,57.683682610914715,66.81251684753867,66.87454229878014,,HR,Other,No
46.50742295681571,61.01206748929115,61.40359869848047,58.0180032538895,71.35924567218348,78.20216577948828,Medium,Tech,Other,No
47.47646497873713,67.74875041278722,55.847862320947286,56.61107325974264,70.37696573123922,77.03359459998768,Low,Tech,Female,No
54.037300903366095,61.79142775438196,,62.686990570703,60.48815629612044,71.84733666083744,,Finance,Female,No
49.78632705651564,44.861040477074624,62.327867429401635,54.29808437105668,59.54470514325947,71.97114756201007,Low,Tech,Other,Yes
68.54092566334188,46.485935657396865,37.831811606459354,56.021699335743705,54.971293913176105,78.3935581275622,Medium,Tech,Male,No
70.06092888159122,63.132051867479774,79.35154040060229,81.77377087805489,57.243173400042686,78.81425617534342,Medium,Sales,Other,Yes
47.097254558113484,69.01598592946429,50.54493120057269,,77.5882441616361,63.65979814065042,Medium,Tech,Male,Yes
,55.20886488295962,30.930117806783585,65.86110868258977,75.18101702029976,67.26970290397297,,Sales,Female,No
64.533844771177,59.41940649569409,77.04105516255491,76.7171791471616,72.41240248406729,58.255305395467545,High,Sales,,Yes
59.528745472029385,47.4171793111241,80.42076040143743,77.80939576666728,66.68568628718498,79.92014280566899,Low,HR,Other,No
57.08356447299353,59.676931717654334,57.70451344639653,51.6722260252035,,59.19396059190831,Low,Sales,Male,Yes
39.841781810216034,54.46879346982455,79.20367502144262,,86.4354150912053,72.30048103174836,Medium,Finance,Other,No
53.520553965142966,67.61921500713991,67.77407352764511,56.65718189965375,82.53132824768244,,High,Finance,Male,No
49.60444846143345,51.80946064333382,65.731278132412,63.356647941146086,74.86184791561939,105.98299434071258,Low,Sales,Other,No
74.9299951743279,64.78858050781795,35.1219134346492,60.696906800453576,74.56688010730399,89.66782556898976,Low,Finance,Female,No
45.798131829041424,54.014118677157384,69.51449277058086,76.81891092959961,79.23508616047368,,Low,HR,Male,No
43.18948342525119,25.596113653357197,59.31365953914531,53.977302595441444,69.18954035278256,75.00755507454596,High,Tech,Other,Yes
61.87679388461564,58.16155957182778,51.49464721252956,71.6536893503283,55.059622067102495,76.43306305000004,High,Sales,Female,Yes
49.01110346808857,60.22514105265758,49.24687606950762,49.72832143410352,68.30877314357184,81.78728069279418,High,Tech,Male,No
49.17319314157301,53.745457399970995,64.3477006455689,63.22082124195602,81.9553138808671,76.45427217405759,Medium,Finance,Female,No
62.21033695525353,56.75211418908512,65.02744807490815,60.12294627051256,62.54057873524398,71.51842603182686,Low,HR,Female,No
55.58326912521722,59.367385517335094,57.61889563687946,74.97632076920245,82.52540731029231,89.16411791700293,Medium,Finance,Female,Yes
32.60286221221901,53.96778247067504,54.70667887551629,68.18521004798875,56.58935286698431,98.87967705524733,High,Finance,Male,No
47.73521108098473,46.31707268123634,41.59922255494247,,69.36426460813878,72.19497946588383,Medium,Sales,Female,Yes
35.816342670669684,51.12869350210485,75.30195198863352,69.20699631018479,71.34166415995844,72.71994273190282,Low,HR,Male,No
53.934853854217494,57.13293707372939,46.64518430900109,70.92567273847331,57.25767880923205,83.37154486331384,Medium,Sales,Female,No
52.22133771633713,57.67126651011483,59.194002507032394,65.34713748752561,,51.95788064056033,Medium,Finance,Male,No
59.19228934575204,55.838266279293606,40.2177475062519,56.12670541144229,60.60032170849934,78.65394241925141,Low,Tech,Female,No
52.78994162223802,54.338673853741774,54.755518637373484,60.18234028906525,64.92991340729944,63.033344077156045,Low,Finance,Other,Yes
28.466098863962852,71.61470165728018,56.30792799552554,76.27780250633899,61.477753570026756,66.16280859308937,High,Tech,Female,No
48.2692817571613,52.76797745365195,64.32262950634156,49.810891749099326,79.07962313627048,80.90744335510325,High,HR,Male,Yes
44.64764788439432,64.37570137626558,55.28875348182122,71.33326826071239,68.58470362662153,66.6290986638496,Low,HR,Female,Yes
58.89630795623437,47.8084668075758,63.6873314731752,63.762710537251635,61.25564351660082,76.76150451887692,High,Finance,Male,No
50.21271576736061,48.094589476837406,55.86384334370357,79.96710407445981,55.9305659948683,78.35968173440577,High,,Male,No
40.08607650543693,53.241455955679285,68.41983695452127,64.39596270803092,92.75825427647638,93.92191760833067,High,,Female,No
66.4201516013637,,49.61456179156028,74.90166238959289,61.30713013011356,82.24591778723122,Medium,Finance,Male,No
34.44104353796373,64.2165011192446,41.42098548601713,64.42482246994537,74.23889482443985,85.06606541032627,Low,Sales,Other,Yes
34.16097176514277,47.27122332176391,65.43479378670094,70.68103205128646,73.89604524091988,77.39857745849297,Low,Tech,Female,Yes
53.94671529822981,55.37937835447602,61.31927966771957,69.176807522394,72.49417687685042,70.1701607392716,High,Tech,Male,No
39.99668675394425,65.81766727672829,54.28253958043938,70.10157468915183,66.00100009890683,84.97059356453641,,,Male,No
,42.542826235536154,59.50970659161963,62.811337482643744,57.67568760835999,69.83385801239892,Medium,Sales,Male,Yes
58.8404539636105,,71.94592220513731,67.19302337200436,77.4698084010471,89.71585082569894,Medium,Sales,Male,No
45.538165667852205,54.81291243554102,69.11362722174722,68.55668948563229,55.279629269732084,79.46981717009852,Low,Finance,Male,No
53.50630099273559,58.868085206892026,70.65171965714387,55.07133998914455,69.745058714148,86.91090683146192,Medium,Sales,Female,Yes
61.07080669286972,46.81571334057999,45.64090476131472,58.91649235320662,70.87016480392387,85.72541799572758,Low,Sales,Other,No
59.56702316794584,45.18834468860318,,74.73101561015072,75.99577541245355,85.18923240089899,High,Tech,Male,Yes
53.94671529822981,55.37937835447602,61.31927966771957,69.176807522394,72.49417687685042,70.1701607392716,High,Tech,Male,No
46.7767953078866,35.373743083274206,60.72874098015515,55.37348988081024,70.20106466869099,82.76936702931516,Medium,HR,Female,No
51.83359919779156,59.08652811480671,50.20278775283193,71.80220360476692,67.25154699330207,60.00818798042302,High,Tech,Female,No
37.19695601329106,58.08050539504102,69.96570510579447,68.79153118726124,75.87262413464177,61.79121644622683,Low,Sales,Female,No
48.615440160162265,55.759552679160876,76.95722877810866,76.88596823087008,69.63410025657069,71.19236596138195,Low,HR,Female,Yes
56.50201177958661,57.69126941245107,66.40479795200824,59.03025713278926,70.828325705181,75.01109944687293,High,Sales,Female,Yes
59.325908318730896,63.59587886979802,54.84781606191757,49.05244041836667,77.45150864284817,99.98430483721495,Low,Sales,Male,Yes
55.136001065697165,64.7581671934471,66.78946987762232,67.16683118964286,59.44360510201403,65.49046616905528,Low,Tech,Male,Yes
,50.34689543219947,51.10759171771676,73.8750396741406,85.34482101794515,76.02917390523237,Medium,Tech,Female,No
52.00569197230943,58.72105472606863,81.24771403016962,67.09470083647773,89.00268424310966,72.1209392313208,Medium,,Female,Yes
45.33963498131758,50.82633186394916,80.95843501809159,72.4245891359262,68.39580618024652,68.1432508240987,Low,Sales,Male,No
